KATA, 33.10180564, -94.19532761, 279.86
KATL, 33.6404445, -84.42694455, 1025.92
KATS, 32.85252783, -104.4676861, 3541.01
KATT, 30.29862497, -97.70167217, 631.89
KATW, 44.2580973, -88.51906925, 917.98
KATY, 44.91398055, -97.15471968, 1748.03
KAUG, 44.32063904, -69.79730532, 352.03
KAUH, 40.89413881, -97.99455553, 1804.13
KAUM, 43.66499182, -92.93338582, 1232.94
KAUN, 38.95481955, -121.0817251, 1536.09
KAUO, 32.61511948, -85.4340139, 776.90
KAUS, 30.19452777, -97.66988888, 541.99
KAUW, 44.92615577, -89.62663606, 1201.12
KAVC, 36.68827783, -78.05447236, 441.93
KAVK, 36.77316941, -98.66994694, 1474.08
KAVL, 35.4361945, -82.54180536, 2165.03
KAVO, 27.59116665, -81.52783334, 155.84
KAVP, 41.33847792, -75.72340295, 961.94
KAVQ, 32.40955565, -111.2183891, 2030.84
KAVX, 33.40494454, -118.415861, 1602.03
KAWG, 41.27610013, -91.67344451, 753.94
KAWM, 35.13505854, -90.23444742, 211.94
KAWO, 48.16074729, -122.1590222, 137.14
KAXA, 43.07791125, -94.27199185, 1219.16
KAXH, 29.50613882, -95.47691658, 67.91
KAXN, 45.8662945, -95.39467782, 1423.88
KAXQ, 41.22581106, -79.4409889, 1458.01
KAXS, 34.6987835, -99.33809996, 1433.07
KAXV, 40.49338896, -84.29894462, 912.07
KAXX, 36.42200019, -105.2899057, 8379.92
KAYS, 31.2490778, -82.39549175, 142.06
KAYX, 35.39257776, -86.0858193, 1064.96
KAZC, 36.95994437, -113.0138889, 4874.02
KAZE, 31.88465539, -82.64738873, 254.92
KAZO, 42.23487519, -85.55205837, 874.02
KBAB, 39.13616672, -121.4365, 112.86
KBAD, 32.50193059, -93.66261408, 166.01
KBAF, 42.1577305, -72.71561936, 271.00
KBAK, 39.26191673, -85.89633331, 655.84
KBAM, 40.59904721, -116.874336, 4532.15
KBAX, 43.78023628, -82.98542485, 766.08
KBAZ, 29.70449992, -98.04222241, 650.92
KBBB, 45.33193342, -95.65056369, 1039.04
KBBD, 31.1781669, -99.32463884, 1827.10
KBBP, 34.62170854, -79.73435819, 146.98
KBBW, 41.43644996, -99.64216948, 2546.92
KBCB, 37.20763899, -80.40783316, 2131.89
KBCE, 37.70644438, -112.1450557, 7589.90
KBCK, 44.25073899, -90.85528046, 835.96
KBCT, 26.37849167, -80.10769174, 13.12
KBDE, 48.72844454, -94.61222202, 1085.96
KBDG, 37.58302789, -109.4832891, 5865.16
KBDJ, 46.13745008, -89.64598328, 1665.03
KBDL, 41.93888906, -72.68322229, 172.90
KBDQ, 35.13619445, -92.71349698, 320.87
KBDR, 41.16347216, -73.12616676, 8.86
KBDX, 45.43332495, -105.417214, 3034.12
KBE, 55.92907805, -131.5716907, 0.00
KBEC, 37.69447502, -97.21498892, 1408.14
KBED, 42.4699527, -71.28903061, 132.87
KBEH, 42.12859467, -86.42852202, 643.04
KBFA, 45.16583327, -84.92405579, 719.16
KBFD, 41.80305563, -78.64011124, 2143.04
KBFE, 33.17314468, -102.1929221, 3264.11
KBFF, 41.87402789, -103.5956392, 3966.86
KBFI, 47.52998896, -122.3019554, 18.04
KBFK, 36.8633027, -99.61873055, 1821.85
KBFL, 35.43359745, -119.0567695, 506.89
KBFM, 30.62646937, -88.06799993, 25.92
KBFR, 38.84002235, -86.44535288, 728.02
KBFW, 47.2490279, -91.41558319, 1088.91
KBGD, 35.70004173, -101.394053, 3055.12
KBGE, 30.97152785, -84.63744432, 142.06
KBGF, 35.17752796, -86.06617793, 979.00
KBGM, 42.20868912, -75.97983867, 1636.15
KBGR, 44.80744455, -68.82813871, 191.93
KBHB, 44.44969453, -68.36150006, 83.01
KBHC, 31.71383321, -82.39377782, 201.12
KBHK, 46.34763602, -104.2594475, 2973.10
KBHM, 33.56294442, -86.75354987, 644.03
KBID, 41.16811104, -71.57783344, 107.94
KBIE, 40.30127775, -96.7541112, 1324.15
KBIF, 31.84950002, -106.3800001, 3945.87
KBIH, 37.37309441, -118.3636084, 4120.08
KBIL, 45.80766678, -108.5428888, 3651.90
KBIS, 46.77273329, -100.7457389, 1661.09
KBIV, 42.74316385, -86.10503912, 687.99
KBIX, 30.41108128, -88.92353654, 34.12
KBJC, 39.90878608, -105.1172166, 5669.95
KBJI, 47.50942513, -94.93372232, 1390.09
KBJJ, 40.87480579, -81.88824982, 1134.84
KBKD, 32.71904737, -98.8910003, 1284.12
KBKE, 44.83733341, -117.8090832, 3373.03
KBKF, 39.70166657, -104.7516668, 5662.07
KBKL, 41.51749995, -81.68333352, 583.01
KBKS, 27.20683325, -98.12117234, 111.88
KBKT, 37.07394462, -77.95249164, 438.98
KBKV, 28.47361106, -82.45541677, 77.10
KBKW, 37.78732773, -81.12416402, 2503.94
KBKX, 44.30482775, -96.81693882, 1647.97
KBLF, 37.29579449, -81.20769158, 2856.96
KBLH, 33.61916386, -114.7168779, 396.98
KBLI, 48.79275017, -122.537528, 169.95
KBLM, 40.18691942, -74.12488595, 159.12
KBLU, 39.27497238, -120.7097501, 5284.12
KBLV, 38.54517784, -89.83518317, 458.99
KBMC, 41.55238912, -112.0622224, 4229.00
KBMG, 39.14602216, -86.61668345, 846.13
KBMI, 40.47798604, -88.91595259, 871.06
KBML, 44.57537245, -71.1759308, 1161.09
KBMQ, 30.73892769, -98.23861107, 1284.12
KBMT, 30.07068615, -94.2158474, 32.15
KBNA, 36.12447783, -86.67818338, 599.08
KBNG, 33.92307222, -116.8505748, 2219.16
KBNL, 33.25777777, -81.38833344, 246.06
KBNO, 43.59190833, -118.9554361, 4147.97
KBNW, 42.04956941, -93.84760022, 1160.10
KBOI, 43.56436104, -116.222861, 2871.06
KBOK, 42.07455553, -124.2900945, 458.99
KBOS, 42.36434743, -71.00518897, 19.03
KBOW, 27.94336114, -81.78343043, 125.00
KBPG, 32.2126111, -101.5216389, 2573.16
KBPI, 42.58506943, -110.1111527, 6990.16
KBPK, 36.36894174, -92.47052774, 928.15
KBPP, 46.18699182, -103.4280807, 2958.01
KBPT, 29.95083332, -94.02069435, 15.09
KBQK, 31.25880852, -81.46649703, 25.92
KBRD, 46.39830831, -94.13807496, 1226.05
KBRL, 40.78322511, -91.12550542, 698.16
KBRO, 25.90683326, -97.42586106, 21.98
KBRY, 37.81432215, -85.49963906, 668.96
KBST, 44.40966658, -69.01225001, 194.88
KBTF, 40.86938907, -111.9271611, 4233.92
KBTL, 42.30727773, -85.25148064, 952.10
KBTM, 45.95479466, -112.4974613, 5549.87
KBTN, 45.81513338, -97.74310559, 1317.91
KBTP, 40.77692494, -79.94972482, 1248.03
KBTR, 30.53316671, -91.14963904, 69.88
KBTV, 44.47186131, -73.15327764, 334.97
KBTY, 36.86105836, -116.7870028, 3169.95
KBUB, 41.77669454, -99.14974988, 2182.09
KBUF, 42.94052515, -78.73216689, 724.08
KBUM, 38.2897722, -94.34011683, 892.06
KBUR, 34.2006195, -118.3584975, 777.89
KBUU, 42.69072231, -88.30463871, 778.87
KBUY, 36.0485445, -79.47488889, 617.13
KBVI, 40.77248052, -80.39142475, 1252.95
KBVN, 41.72857773, -98.05576131, 1807.09
KBVO, 36.76247511, -96.01115271, 712.93
KBVS, 48.47088911, -122.4208613, 144.03
KBVX, 35.72618891, -91.64722234, 463.91
KBVY, 42.58416686, -70.91652766, 106.96
KBWC, 32.99293913, -115.5168776, -127.95
KBWD, 31.79362223, -98.95649448, 1387.14
KBWG, 36.96452793, -86.41966671, 546.92
KBWI, 39.17536117, -76.66833356, 146.00
KBWP, 46.24410845, -96.60736129, 966.86
KBXA, 30.81368621, -89.86496374, 119.09
KBXG, 33.04093055, -82.00398043, 301.84
KBXK, 33.42041686, -112.6861806, 1033.14
KBYG, 44.38108631, -106.7217891, 4967.85
KBYH, 35.96435297, -89.94345009, 253.94
KBYI, 42.54260268, -113.7715445, 4149.93
KBYY, 28.97325531, -95.86345553, 44.95
KBZN, 45.7774641, -111.1529808, 4471.13
KCAD, 44.27531406, -85.41894168, 1307.09
KCAE, 33.93883891, -81.11953899, 235.89
KCAG, 40.49522225, -107.5216475, 6192.91
KCAK, 40.91631129, -81.44246668, 1228.02
KCAO, 36.44518051, -103.1502306, 4964.90
KCAR, 46.87149994, -68.01791668, 620.08
KCAV, 42.74194446, -93.75890806, 1162.07
KCBE, 39.61541679, -78.76086384, 774.93
KCBF, 41.25946105, -95.7598722, 1252.95
KCBG, 45.55958893, -93.26512232, 944.88
KCBK, 39.42753073, -101.0465723, 3186.02
KCBM, 33.64516955, -88.44591111, 219.16
KCC, 56.00324448, -132.8419688, 0.00
KCCB, 34.11154166, -117.6875889, 1438.98
KCCO, 33.3115641, -84.76975545, 970.14
KCCR, 37.98966687, -122.0568886, 25.92
KCCY, 43.07261121, -92.61076927, 1125.00
KCDC, 37.70096663, -113.098847, 5622.05
KCDH, 33.62279993, -92.76339456, 129.92
KCDI, 39.97503899, -81.57758609, 798.88
KCDK, 29.13774446, -83.04984435, 6.89
KCDN, 34.28358357, -80.5648613, 301.84
KCDR, 42.83755548, -103.0954166, 3296.92
KCDS, 34.43378057, -100.2879918, 1954.07
KCDW, 40.8752222, -74.28135529, 172.90
KCEA, 37.64859717, -97.25059971, 1377.95
KCEC, 41.78016935, -124.2365277, 57.09
KCEF, 42.19401408, -72.53478348, 241.14
KCEK, 40.61791688, -96.92488879, 1499.02
KCEU, 34.67191681, -82.88681656, 892.06
KCEV, 39.69849452, -85.12969717, 867.13
KCEW, 30.77883326, -86.522111, 212.93
KCEY, 36.66458353, -88.37277487, 576.12
KCEZ, 37.30299991, -108.6280668, 5917.98
KCFD, 30.71569439, -96.33136109, 367.13
KCFE, 45.15904728, -93.84330288, 966.86
KCFJ, 39.97562774, -86.91986382, 798.88
KCFT, 32.95284446, -109.2103444, 3811.02
KCFV, 37.09404744, -95.5718945, 753.94
KCG, 56.31782871, -158.5909255, 24.93
KCGC, 28.86834204, -82.57421672, 8.86
KCGE, 38.53932492, -76.0304001, 19.03
KCGF, 41.56512491, -81.48635298, 878.94
KCGI, 37.22531676, -89.57075268, 341.86
KCGS, 38.98058351, -76.92230567, 47.90
KCGZ, 32.95488898, -111.7668334, 1463.91
KCHA, 35.03526963, -85.20378873, 682.09
KCHD, 33.26908328, -111.811139, 1243.11
KCHK, 35.09735573, -97.96769187, 1149.93
KCHN, 27.5136498, -81.88063905, 107.94
KCHO, 38.13863911, -78.45286086, 639.11
KCHQ, 36.84213605, -89.35965836, 312.99
KCHS, 32.89864741, -80.04052788, 44.95
KCHT, 39.78216671, -93.4956944, 783.14
KCHU, 43.59635845, -91.50394723, 1179.13
KCIC, 39.79538329, -121.8584222, 237.86
KCID, 41.88469436, -91.71080545, 869.09
KCII, 47.82834716, -112.1683359, 3946.85
KCIN, 42.04619452, -94.78899971, 1204.07
KCIR, 37.0644724, -89.21961129, 320.87
KCIU, 46.25075296, -84.47238609, 799.87
KCJJ, 43.36530291, -92.13308305, 1278.87
KCJR, 38.52670848, -77.85885572, 315.94
KCKA, 36.75000016, -98.11666668, 1202.10
KCKB, 39.29663893, -80.22808313, 1216.86
KCKC, 47.83833336, -90.38294435, 1798.88
KCKF, 31.9888334, -83.77391651, 309.06
KCKI, 33.7172224, -79.85697225, 66.93
KCKM, 34.29971941, -90.51232204, 172.90
KCKN, 47.8416945, -96.62161946, 898.95
KCKP, 42.73169439, -95.55595011, 1226.05
KCKV, 36.62188076, -87.41495267, 549.87
KCL, 56.31116409, -158.5359277, 49.87
KCLE, 41.41089454, -81.84939712, 791.01
KCLI, 44.61381387, -88.73126686, 821.85
KCLK, 35.53825557, -98.93268898, 1615.16
KCLL, 30.58858316, -96.36383325, 320.87
KCLM, 48.12019464, -123.4996945, 291.01
KCLR, 33.1313334, -115.5213887, -182.09
KCLS, 46.67703074, -122.982747, 173.88
KCLT, 35.21401104, -80.94312519, 748.03
